450
800
16,93921775627871
17,159535603880734
108,95724222276426
127,64421999062527
412,8387218925621
12,526777972966004
21,881238536780458
204,03227425850014
97,09713760810592
249,55951625038202
14,295574170275268
32,01533857493014
178,448293022596
500,16606449501904
330,8556531419553
26,491299130935705
21,43403616592071
202,86918426752487
403,3243370283987
444,9290053356467
21,20074406000192
27,055758679796902
236,26658042355825
0,5756588915998506
84,78070651437386
13,103117140211122
20,496586979421863
230,6183903459901
368,1371782312297
423,16649389330587
31,242364191487606
21,14319855373972
216,63174217365903
396,8432278242307
137,17884167820878
24,97706547558236
11,603676464019246
23,378470273123053
173,82218221236815
280,97478439877233
33,61722808578392
17,18233520016042
142,23119650310423
282,47649023581164
380,29051723431826
22,794251819278095
35,607167374280735
211,71357557969827
252,2750024267042
169,80828779985842
30,222390534160397
21,048984106726394
233,99107359988528
138,86338345570834
186,09478137347108
10,254050732953251
33,25618844312589
71,4427707871711
615,0188000519194
181,23501425231618
24,566304585728325
36,00555055970048
269,6139456844652
99,48908652014995
31,129349602973566
31,737883564581637
33,81496336936901
112,48579762439329
766,6964472342949
436,2853562501549
10,469874610815426
15,278469207203571
138,0147413733149
793,5858828235912
65,47116985073639
22,803477941271147
30,755474292771623
279,6215299939477
793,0333550055444
398,34639983057633
25,177336388775196
15,311691933981074
263,1166030211786
195,66694181586354
346,05044862004183
33,34787897067419
24,350943714723286
296,82871285741163
14,402765954544527
448,3425547325305
10,896996841420865
10,610930929589864
221,96351388906274
388,78340873625297
67,50110413058462
12,01069786999318
33,14552306139183
135,87737787377193
8,881090905454503
374,3763246310853
32,860200140895046
35,25018111147199
208,37515613227188
610,8685095057064
284,480213261644
18,096467319894472
36,58419277722621
249,5384045887462
663,0633591441406
178,02554423355053
18,893042672694804
12,308630428800551
144,39675721563057
425,1389483644903
111,74177316691912
18,672509886122384
31,498491676646537
8,682484002185056
4,800333328118533
244,85374384613834
23,378250825372614
37,36756758165649
16,397498035496497
723,2474289727343
16,227817837518398
32,202115994823814
15,959079987074524
70,20767930070227
402,3347430481607
193,821938908513
33,81804242523603
10,405917884806025
35,42483907457657
555,5262024662162
343,3425395091558
35,30001044933611
23,941451115101323
40,09172335954533
453,7270260368841
2,2433570769776923
10,595344545287134
18,890606186778164
277,23603246524107
752,5177917460852
103,40265187865175
17,70794685976992
16,078848317251627
195,11994525291036
259,399677091052
255,35875105609446
13,673698459856464
32,451053732425116
235,8557672543653
497,00748415698047
235,53523108673647
14,126094931979846
28,286634180461267
62,220341389578294
231,45357296724063
395,13091807010113
26,05944567546555
23,557097953469942
97,89553141328622
709,6633445105809
59,38551769760589
20,215341542318477
13,686957509761223
127,40865276213921
788,5517792995428
435,83253125982657
33,816428413011394
12,777300221018216
114,81452379042446
350,96992738591933
162,99362688590284
25,147321349204454
19,28062125556166
86,51019243148401
